domain,home_url,logo_url,status,error
"mitsubishi-motors.com.om","https://mitsubishi-motors.com.om","https://www.mitsubishi-motors.com.om/content/dam/mitsubishi-motors/images/logos/nav-logo-light.svg","OK",""
"mazda-autohaus-haese-erkrath-hochdahl.de","https://mazda-autohaus-haese-erkrath-hochdahl.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"daikin.com.vn","https://daikin.com.vn","https://www.daikin.com.vn/logo512.png","OK",""
"renaultsancosme.com.mx","","","UNREADABLE",""
"kia-moeller-eisenach.de","https://kia-moeller-eisenach.de","https://www.kia-moeller-eisenach.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"linde-gas.ee","https://linde-gas.ee","https://www.linde-gas.ee/wcsstore/LindeStorefrontAssetStore/icons/UnifyIcons/ico_new-search-white.svg","OK",""
"carglass.cz","https://carglass.cz","https://carglass.cz/images/logo.svg","OK",""
"sto.hr","https://sto.hr","https://static.sto-net.com/favicons/sto/apple-touch-icon.png","OK",""
"decathlon.ch","","","UNREADABLE",""
"murrelektronik.be","https://murrelektronik.be","https://www.murrelektronik.be/fileadmin/images/xmurrelektronik_logo.png.pagespeed.ic.ffut0rdfdv.png","OK",""
"synlab.com.gh","https://synlab.com.gh","https://www.synlab.com.gh/images/header-logo.png","OK",""
"culligantulsa.com","https://culligantulsa.com","https://www.culligantulsa.com/images/logos/culligan_water_you_love.svg","OK",""
"rutscherlebnis.at","https://rutscherlebnis.at","https://www.rutscherlebnis.at/website/static/img/favicon.png","OK",""
"aamcoeverett.com","https://aamcoeverett.com","https://www.aamcoeverett.com/images/logo.png","OK",""
"bbraun.ca","https://bbraun.ca","https://www.bbraun.ca/content/dam/b-braun/master/website-6/en/00_home-and-miscellaneous/logo/bbraun-logo-full.svg","OK",""
"bakertilly.lv","https://bakertilly.lv","https://www.bakertilly.lv/assets/images/logo.svg","OK",""
"pingusenglish.co.id","https://pingusenglish.co.id","https://www.pingusenglish.co.id/wp-content/uploads/2016/12/logo-1.png","OK",""
"repsol.in.ua","https://repsol.in.ua","http://repsol.in.ua/image/catalog/brand.png","OK",""
"stanbicbank.co.bw","https://stanbicbank.co.bw","https://www.stanbicbank.co.bw/static_file/SBG/Assets/icon/SA/flags/flag-botswana.svg","OK",""
"aamcoparkvillemd.com","https://aamcoparkvillemd.com","https://www.aamcoparkvillemd.com/images/logo.png","OK",""
"actemium.com","https://actemium.com","https://www.actemium.com/app/uploads/sites/263/2021/01/logo-actemium.png","OK",""
"flashbay.co.nz","https://flashbay.co.nz","https://static.flashbay.co.nz/images/header/flashbay_range.jpg","OK",""
"viacon.no","https://viacon.no","https://viacon.no/wp-content/uploads/2023/03/cropped-cropped-icon-192x192.png","OK",""
"cvjm-hemer.de","https://cvjm-hemer.de","https://www.cvjm-hemer.de/wp-content/uploads/2022/09/CVJM_Logo.png","OK",""
"atalian.hu","https://atalian.hu","https://atalian.com/apple-touch-icon-180x180.png","OK",""
"toyota-bauer.at","https://toyota-bauer.at","https://www.toyota.at/etc.clientlibs/dxp-frontend-core/clientlibs/clientlib-toyota/resources/images/favicons/safari-pinned-tab.svg","OK",""
"sitechsolutions.com","https://sitechsolutions.com","https://www.sitechsolutions.com/favicon.ico","OK",""
"kia-crimea.ru","https://kia-crimea.ru","https://cdn.kia.ru/media-data/upload/logo-new.jpg","OK",""
"crocssa.co.za","https://crocssa.co.za","https://crocssa.co.za/favicon.png","OK",""
"propertyfinder.com","https://propertyfinder.com","https://www.propertyfinder.com/wp-content/themes/pf/images/logo-en.svg","OK",""
"misterwhat.pl","https://misterwhat.pl","https://s3-eu-west-1.amazonaws.com/cdn.misterwhat.com/apple-touch-icon-152x152.png","OK",""
"linde-gaz.pl","https://linde-gaz.pl","https://www.linde.pl/sfsites/c/cms/delivery/media/MCQWRWTGFCLZH43OWZBPSGOV7XFQ","OK",""
"plameco.nl","https://plameco.nl","https://www.plameco.nl/app/images/NL_Plameco_Logo.svg","OK",""
"bbraun.lt","https://bbraun.lt","https://www.bbraun.lt/etc.clientlibs/settings/wcm/designs/clientlibs/bbraun/bbraun.static/resources/img/logo/logo.png","OK",""
"allianz.com.gr","https://allianz.com.gr","https://www.allianz.com.gr/-/media/rebranding/images/allianz-logo.svg","OK",""
"linexofwilliston.com","https://linexofwilliston.com","https://www.linex.com/app/consumer/assets/addons/consumer/r66d/linex-theme/resources/img/1765bffb7cbbef3132e1e46d6f36ca13.png","OK",""
"spitexgaiserwald.ch","https://spitexgaiserwald.ch","https://www.spitexgaiserwald.ch/img/spitex2014/ch.spitex-gaiserwald/logo_de-hcB9B5840F.svg","OK",""
"brother-slovakia.sk","https://brother-slovakia.sk","https://brother-slovakia.sk/wp-content/uploads/2017/02/head_brotherlogo.png","OK",""
"adecco.rs","https://adecco.rs","https://www.adecco.com/-/jssmedia/project/adecco/global/favicon.png","OK",""
"greatplacetowork.com.pe","https://greatplacetowork.com.pe","https://s3.amazonaws.com/media.greatplacetowork.com/images/GPTW_Logo_2017.svg","OK",""
"shopee.in","https://shopee.in","https://deo.shopeemobile.com/shopee/shopee-pcmall-live-sg/assets/ca5d12864c12916c05640b36e47ac5c9.png","OK",""
"aamcosilverspringmd.com","https://aamcosilverspringmd.com","https://www.aamcosilverspringmd.com/images/logo.png","OK",""
"compassion.es","https://compassion.es","https://www.compassion.es/images/logo-compassion-blue.svg","OK",""
"honda.cl","https://honda.cl","https://www.honda.cl/wp-content/uploads/2024/08/Honda-Chile.webp","OK",""
"airbnb.cz","https://airbnb.cz","https://a0.muscache.com/airbnb/static/icons/apple-touch-icon-180x180-bcbe0e3960cd084eb8eaf1353cf3c730.png","OK",""
"orange-bissau.com","https://orange-bissau.com","https://www.orange-bissau.com/2/menu_resources/img/blank.gif","OK",""
"sto.fi","https://sto.fi","https://static.sto-net.com/favicons/sto/apple-touch-icon.png","OK",""
"mazda-autohaus-voigtlaender-meyer-hamburg.de","https://mazda-autohaus-voigtlaender-meyer-hamburg.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"kawasaki-seufert.de","https://kawasaki-seufert.de","https://images5.1000ps.net/member-dateien/1077518_files/brand-symbol-kawasaki-horizontal-white-1-1_2024-02-20.png","OK",""
"sans-sans.com.my","https://sans-sans.com.my","https://www.sans-sans.com.my/cdn/shop/files/SANS_Web_Logo_100x.jpg","OK",""
"vivaconagua.org.za","https://vivaconagua.org.za","https://vivaconagua.org.za/wp-content/uploads/2025/01/cropped-Viva-Con-Agua-Favicon-192x192.png","OK",""
"worldvision.cl","https://worldvision.cl","https://www.worldvision.cl/hubfs/World%20Vision%20Logo%20Icon%20Square.png","OK",""
"kia-strehle-dresden.de","https://kia-strehle-dresden.de","https://www.kia-strehle-dresden.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"toyotasarar.com.tr","https://toyotasarar.com.tr","https://www.toyotasarar.com.tr/Assets/img/logo.png","OK",""
"kiaofabilene.com","","","UNREADABLE",""
"nestle.com.tw","","","UNREADABLE",""
"kumonshuppan.com","https://kumonshuppan.com","https://www.kumonshuppan.com/wp-content/uploads/2023/02/logo-kumon.png","OK",""
"isover.sk","https://isover.sk","https://www.isover.sk/sites/mac3.isover.sk/files/Isover_Logo_RGB-300_4.png","OK",""
"aliaxis.cz","https://aliaxis.cz","https://www.aliaxis.cz/aliaxis-group/images/logo-white.svg","OK",""
"modshair-mannheim.de","https://modshair-mannheim.de","https://www.modshair-mannheim.de/files/themes/mod2022/img/logo-dark.svg","OK",""
"mazda-autohaus-schmidt-meschede.de","https://mazda-autohaus-schmidt-meschede.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"engenmauritius.com","https://engenmauritius.com","https://engenmauritius.com/wp-content/uploads/2023/09/enngen-logo.jpg","OK",""
"intersport.fi","https://intersport.fi","https://studio.intersport.fi/pub/web/v4/img/intersport-logo-new.svg","OK",""
"castsoftware.it","https://castsoftware.it","https://www.castsoftware.it/hubfs/CAST-Default-Feature-Image.png","OK",""
"zalando.ee","","","UNREADABLE",""
"regalsprings.com.mx","https://regalsprings.com.mx","https://regalsprings.com.mx/wp-content/uploads/2022/02/home-logo.png","OK",""
"landermitsubishi.com.au","https://landermitsubishi.com.au","https://web-assets.cdn.dealersolutions.com.au/modular.multisite.dealer.solutions/wp-content/uploads/2019/03/22164420/Mitsubishi-Logo-New-2019.png","OK",""
"mazda-autocentrum-engin-holzminden.de","https://mazda-autocentrum-engin-holzminden.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"toyotatokullar.com.tr","https://toyotatokullar.com.tr","https://www.toyotatokullar.com.tr/Assets/img/logo.png","OK",""
"casaaurorasupermercados.com.br","","","UNREADABLE",""
"logmaxbr.com.br","https://logmaxbr.com.br","https://logmaxbr.com.br/wp-content/uploads/2021/02/LOGMAX-logo-white.svg","OK",""
"mtn.co.rw","","","UNREADABLE",""
"hollandandbarrett.com.mt","https://hollandandbarrett.com.mt","https://www.hollandandbarrett.com.mt/wp-content/uploads/2023/02/hb-logo-initials.svg","OK",""
"alten-consulting.de","https://alten-consulting.de","https://www.alten-consulting.de/fileadmin/user_upload/large-business-team-showing-unity.jpg","OK",""
"sothebysrealty.ae","https://sothebysrealty.ae","https://sothebysrealty.ae/assets/images/logo_ae.svg","OK",""
"benu.lv","https://benu.lv","https://www.benu.lv/application/images/benu-logo.svg","OK",""
"shimadzu.in","https://shimadzu.in","https://www.shimadzu.in/common/images/logo_sp.png","OK",""
"wurth.com.do","https://wurth.com.do","https://wurth.com.do/wp-content/uploads/2021/07/cropped-faviom-192x192.png","OK",""
"allianzlifechanger.com","https://allianzlifechanger.com","https://www.allianzlifechanger.com/content/images/jhipster_family_member_2_head-512.png","OK",""
"aamconewwindsor.com","https://aamconewwindsor.com","https://www.aamconewwindsor.com/images/logo.png","OK",""
"baywa-re.pl","https://baywa-re.pl","https://www.baywa-re.pl/typo3conf/ext/gg_base/Resources/Public/country/dist/img/logo.png","OK",""
"aamcosignalhill.com","https://aamcosignalhill.com","https://www.aamcosignalhill.com/images/logo.png","OK",""
"toyotamici.com.tr","https://toyotamici.com.tr","https://www.toyotamici.com.tr/Assets/img/logo.png","OK",""
"mazda-autohaus-tietje-holmb-wedel.de","https://mazda-autohaus-tietje-holmb-wedel.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"einhell.ch","https://einhell.ch","https://www.einhell.ch/_assets/369fecbaddba51f6af024f761a766400/Assets/img/logo.png","OK",""
"bosch-pt.com.au","https://bosch-pt.com.au","https://www.bosch-pt.com.au/au/media/professional_bi/tv_search-default_200x200.png","OK",""
"mazda.com.sg","","","UNREADABLE",""
"europa-union-bremen.de","","","UNREADABLE",""
"atalian.sk","https://atalian.sk","https://atalian.sk/wp-content/uploads/sites/14/2016/06/atalian-logo.png","OK",""
"mazda-autohaus-trumpf-wimmelburg.de","https://mazda-autohaus-trumpf-wimmelburg.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"ebay.fr","https://ebay.fr","https://ir.ebaystatic.com/cr/v/c1/ebay-logo-1-1200x630-margin.png","OK",""
"carglass.dk","https://carglass.dk","https://images.ctfassets.net/0q65c8wzeotw/6DI8PGrmo4rqjZYTDJyIOW/ffd91c5aec17b5d89006e1c37725fbe6/CarglassLOGOTYP-notagline__2_.png","OK",""
"mazda-autohaus-misch-uebach-palenberg.de","https://mazda-autohaus-misch-uebach-palenberg.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"printsasia.com","","","UNREADABLE",""
"linde-gas.no","https://linde-gas.no","https://www.linde-gas.no/wcsstore/LindeStorefrontAssetStore/icons/UnifyIcons/ico_new-search-white.svg","OK",""
"pkfmalta.com","https://pkfmalta.com","https://www.pkfmalta.com/media/1gylmrnb/pkf-2-logo.svg","OK",""
"dulux.ie","https://dulux.ie","https://www.dulux.ie/content/dam/akzonobel-flourish/dulux/uk/favicons/icon-512x512.png","OK",""
"mapfre.com.sv","https://mapfre.com.sv","https://www.mapfre.com.sv/media/Logo-MAPFRE-4.png","OK",""
"aiesec.ba","https://aiesec.ba","https://aiesec.ba/wp-content/uploads/2020/12/Plavi-Logo-AIESEC-u-Bosni-i-Hercegovini.png","OK",""
"aamcosouthloopautorepair.com","https://aamcosouthloopautorepair.com","https://www.aamcosouthloopautorepair.com/images/logo.png","OK",""
"hondaheritagecenter.com","","","UNREADABLE",""
"melgarcases.com","https://melgarcases.com","https://cdn-ikpfepd.nitrocdn.com/akZzxjjhfsomeGzSkCivEtPnYBgAhkgI/assets/images/optimized/rev-f811416/www.melgarcases.com/wp-content/uploads/xcropped-LOGO-MELGAR-AZUL-MEMBRETES-192x192.jpg.pagespeed.ic.GggnrjvA2k.jpg","OK",""
"fleishmanhillard.mx","https://fleishmanhillard.mx","https://fleishmanhillard.mx/wp-content/uploads/sites/18/2016/04/Inverted-Fleishman-Hillard-logo.png","OK",""
"gallant-ocean.com.tw","https://gallant-ocean.com.tw","https://img.mweb.com.tw/thumb/918/470x470/logo/834-178.jpg","OK",""
"toyotaefe.com.tr","https://toyotaefe.com.tr","https://www.toyotaefe.com.tr/Assets/img/logo.png","OK",""
"honda-melun.com","https://honda-melun.com","https://www.honda-melun.com/images/logo-honda-auto_blanc.svg","OK",""
"aamcostatenisland.com","https://aamcostatenisland.com","https://www.aamcostatenisland.com/images/logo.png","OK",""
"kiajc.com","","","UNREADABLE",""
"murrelektronik.in","https://murrelektronik.in","https://www.murrelektronik.in/fileadmin/images/xmurrelektronik_logo.png.pagespeed.ic.ffut0rdfdv.png","OK",""
"toyotaparmaksizlar.com.tr","https://toyotaparmaksizlar.com.tr","https://www.toyotaparmaksizlar.com.tr/Assets/img/logo.png","OK",""
"holidayland-friedrichshafen.de","https://holidayland-friedrichshafen.de","https://www.holidayland-friedrichshafen.de/docs/user/zentrale/_img/20220816111627_f9b7deb91ae237cb08720299e17c3f7d/apple-icon-180x180.png","OK",""
"bbraun.co.kr","https://bbraun.co.kr","https://www.bbraun.co.kr/etc.clientlibs/settings/wcm/designs/clientlibs/bbraun/bbraun.static/resources/img/logo/logo.png","OK",""
"daikinmea.com","https://daikinmea.com","https://www.daikinmea.com/etc.clientlibs/daikin/clientlibs/clientlib-internet-site/resources/images/app-icon/android-chrome-512x512.png","OK",""
"linde-medica.es","https://linde-medica.es","https://www.linde-medica.es/wcsstore/DE_Homecare_Store/images/Banner/FooterAdcontent/de-pp-logo-100px.png","OK",""
"aamcolasvegas.com","https://aamcolasvegas.com","https://www.aamcolasvegas.com/wp-content/uploads/2018/09/logo.png","OK",""
"greatplacetowork.com.vn","https://greatplacetowork.com.vn","https://greatplacetowork.com.vn/wp-content/uploads/2023/05/gptw_logo_primary_red_200x200.png","OK",""
"titancontainers.us","https://titancontainers.us","https://titancontainers.us/wp-content/uploads/2023/12/logo.png","OK",""
"spitex-regiokirchspiel.ch","https://spitex-regiokirchspiel.ch","https://www.spitex-regiokirchspiel.ch/img/spitex2014/ch.spitex-kirchspiel2016/logo_de-hc1BBDC5AE.svg","OK",""
"jscosccha.com","https://jscosccha.com","https://jscosccha.com/wp-content/uploads/2019/10/jscosccha-logo.png","OK",""
"acetoolonline.com","https://acetoolonline.com","https://www.acetool.com/cdn/shop/collections/FallTech_logo_rgb_Logo.jpg","OK",""
"cdvi.se","https://cdvi.se","https://www.cdvi.se/wp-content/uploads/sites/13/2021/10/logo.svg","OK",""
"aad-insurance.com","","","UNREADABLE",""
"equans.cz","https://equans.cz","https://www.equans.cz/sites/g/files/tkmtob281/files/2023-08/logo_header.jpg","OK",""
"equans.cl","https://equans.cl","https://www.equans.cl/sites/g/files/tkmtob166/files/2022-04/logo_header.jpg","OK",""
"toyotatoyan.com.tr","https://toyotatoyan.com.tr","https://www.toyotatoyan.com.tr/Assets/img/logo.png","OK",""
"bakertilly.uy","https://bakertilly.uy","https://bakertilly.uy/wp-content/uploads/2023/10/cropped-favicon-192x192.png","OK",""
"bioderma-india.in","https://bioderma-india.in","https://www.bioderma-india.in/themes/custom/bioderma_theme/apple-touch-icon.png","OK",""
"kumon.cl","https://kumon.cl","https://www.kumon.cl/img/logo_black_kumon.png","OK",""
"nexi.gr","https://nexi.gr","https://www.nexi.gr/content/dam/corp/img/cross/icons/nexi.svg","OK",""
"rotaryclubmedellin.org","https://rotaryclubmedellin.org","http://www.rotaryclubmedellin.org/wp-content/uploads/2024/05/cropped-escudo.png","OK",""
"intersport-crestvoland.com","","","UNREADABLE",""
"kumon.com.co","https://kumon.com.co","https://www.kumon.com.co/img/logo_black_kumon.png","OK",""
"toyotaboranlar.com.tr","https://toyotaboranlar.com.tr","https://www.toyotaboranlar.com.tr/Assets/img/logo.png","OK",""
"cubcadet.fr","https://cubcadet.fr","https://www.cubcadet.fr/profiles/mtd_france/logo.png","OK",""
"tapflo.kz","https://tapflo.kz","https://tapflo.kz/images/jch-optimize/ng/templates_taplo-new_img_logo.webp","OK",""
"bbraun.dk","https://bbraun.dk","https://www.bbraun.dk/content/dam/b-braun/master/website-6/da/00_home-and-miscellaneous/logo/bbraun-logo-full.svg","OK",""
"carlsjr-russia.ru","","","UNREADABLE",""
"internationalsos.co.jp","https://internationalsos.co.jp","https://www.internationalsos.co.jp/Assets/Icons/isos-icon-512x512.png","OK",""
"monster.ie","","","UNREADABLE",""
"flashbay.pt","https://flashbay.pt","https://static.flashbay.pt/images/header/flashbay_range.jpg","OK",""
"reallifeconcepts.co.za","","","UNREADABLE",""
"aamcotransmissionpensacola.com","https://aamcotransmissionpensacola.com","https://www.aamcotransmissionpensacola.com/images/logo.png","OK",""
"bbraun-vetcare.nl","https://bbraun-vetcare.nl","https://www.bbraun-vetcare.nl/etc.clientlibs/settings/wcm/designs/clientlibs/bbraun/bbraun.static/resources/img/logo/logo.png","OK",""
"honda-strasbourg.com","https://honda-strasbourg.com","https://www.honda-strasbourg.com/images/logo-honda-auto_blanc.svg","OK",""
"mcdonalds.com.jo","","","UNREADABLE",""
"mazda-warszawa-nivette.pl","https://mazda-warszawa-nivette.pl","https://uploads.mazdalh.eu/uploads/sites/122869/www.mazda-warszawa-nivette.pl-logonormal.png","OK",""
"mercyships.ch","https://mercyships.ch","https://mercyships.ch/wp-content/uploads/2022/04/global-mercy-sea-trial-feature.jpg","OK",""
"bosch-homecomfortgroup.com","https://bosch-homecomfortgroup.com","https://www.bosch-homecomfortgroup.com/media/country_pool/register_landingpage/logo/bosch_en_lv_2c_rgb.png","OK",""
"intersport.dk","https://intersport.dk","https://cdn.squishbit.com/038sX-t82f40Aw/intersport.dk/cdn/shop/files/logo.svg","OK",""
"pirtek.eu","https://pirtek.eu","https://pirtek.eu/wp-content/uploads/2021/10/PIR_rgb_fc_logo-tile.svg","OK",""
"cvjm-dettingen.de","https://cvjm-dettingen.de","https://www.cvjm-dettingen.de/assets/favicon/safari-pinned-tab.svg","OK",""
"mercyships.org.au","https://mercyships.org.au","https://www.mercyships.org.au/favicon.ico","OK",""
"mazda-autohaus-baumgart-altensteig.de","https://mazda-autohaus-baumgart-altensteig.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"toyota-corbeil.fr","","","UNREADABLE",""
"daikin-korea.co.kr","","","UNREADABLE",""
"allianz.ie","","","UNREADABLE",""
"worldvision.org.uk","https://worldvision.org.uk","https://www.worldvision.org.uk/media/zdmhnmod/wvuk-logo-2025.png","OK",""
"daikin.si","https://daikin.si","https://www.daikin.si/etc.clientlibs/b2c/clientlibs/b2c-theme/resources/icon-192x192.png","OK",""
"kia-brueggemann-neubrandenburg.de","https://kia-brueggemann-neubrandenburg.de","https://www.kia-brueggemann-neubrandenburg.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"oilfieldequipments.us","https://oilfieldequipments.us","https://www.oilfieldequipments.us/wp-content/uploads/2023/07/oilfieldequipmentsinc-logo.png","OK",""
"monster.be","","","UNREADABLE",""
"nissanofgardencity.com","","","UNREADABLE",""
"airbnb.no","https://airbnb.no","https://a0.muscache.com/airbnb/static/icons/apple-touch-icon-180x180-bcbe0e3960cd084eb8eaf1353cf3c730.png","OK",""
"howdenagents.gr","https://howdenagents.gr","https://www.howdenagents.gr/themes/custom/howden/howden-logo.png","OK",""
"amnesty.ie","https://amnesty.ie","https://www.amnesty.ie/wp-content/uploads/2016/04/AMN_COBR_RGB_WEB-500x200.png","OK",""
"hertz.com.cy","https://hertz.com.cy","https://www.hertz.com.cy/media/6864/hertzlogo.svg","OK",""
"wuerth.com.ph","https://wuerth.com.ph","https://eshop.wuerth.com.ph/is-bin/intershop.static/WFS/3174-B1-Site/-/en_US/webkit_bootstrap/dist/img/wuerth-logo.svg","OK",""
"wurth.co.ke","https://wurth.co.ke","https://eshop.wurth.co.ke/is-bin/intershop.static/WFS/3177-B1-Site/-/en_GB/webkit_bootstrap/dist/img/wuerth-logo.svg","OK",""
"gulf-japan.com","https://gulf-japan.com","https://www.gulf-japan.com/icon/Gulf-Logo.png","OK",""
"renaultecatepec.com.mx","","","UNREADABLE",""
"kia-levy-wittenberg.de","https://kia-levy-wittenberg.de","https://www.kia-levy-wittenberg.de/apple-touch-icon-precomposed.png","OK",""
"santillana.com.co","https://santillana.com.co","https://www.santillana.com.co/wp-content/uploads/sites/4/2024/09/cropped-1538077230_original-192x192.webp","OK",""
"bonprix-fl.be","https://bonprix-fl.be","https://fl.bonprix.be/images/icons/icon-512x512.png","OK",""
"mazda-service-metz-marne.de","https://mazda-service-metz-marne.de","https://www.assets.mazda-autohaus.de/assets/img/favicons/web-app-manifest-512x512.png","OK",""
"linde-gas.lt","https://linde-gas.lt","https://www.linde-gas.lt/wcsstore/LindeStorefrontAssetStore/icons/UnifyIcons/ico_new-search-white.svg","OK",""
"cyclecarriage.com","","","UNREADABLE",""
"greatplacetowork.com.sg","https://greatplacetowork.com.sg","https://greatplacetowork.com.sg/wp-content/uploads/2024/05/cropped-2021_gptw_logo_primary_red-2048x2048-1-1-192x192.png","OK",""
"infiniti-jordan.com","https://infiniti-jordan.com","https://libs-europe.infiniti-cdn.net/etc/designs/infiniti_next_v4/25.10.30.NISSAN-9/common-assets/img/logo/infiniti-logo_mobile.svg","OK",""
"culligankennewick.com","https://culligankennewick.com","https://www.culligankennewick.com/images/logos/culligan_water_you_love.svg","OK",""
"aamcosouthtampa.com","https://aamcosouthtampa.com","https://www.aamcosouthtampa.com/images/logo.png","OK",""
"amway.ch","https://amway.ch","https://images.contentstack.io/v3/assets/blt70a7e9d08c98ce54/blt48d73d5ab4ab832d/6331ccda75d11942d5d5a05c/Amway_Logo.png","OK",""
"pkfkerikeri.co.nz","https://pkfkerikeri.co.nz","https://www.pkfkerikeri.co.nz/uploads/images/PKF-newlogo-RGB.jpg","OK",""
"carglass.ee","https://carglass.ee","https://carglass.ee/wp-content/uploads/2019/05/carglass-logo-png-transparent-e1559060704855-150x150.png","OK",""
"deprag.cz","https://deprag.cz","https://www.deprag.cz/apple-touch-icon-180x180.png","OK",""
"medef-nouvelle-aquitaine.fr","https://medef-nouvelle-aquitaine.fr","https://www.medef-nouvelle-aquitaine.fr/bundles/medeffront/img/burger-menu.svg","OK",""
"bakertilly.ng","https://bakertilly.ng","https://www.bakertilly.ng/assets/images/logo.svg","OK",""
"norauto.com","https://norauto.com","https://www.norauto.com/norauto-com_files/logo-norauto.svg","OK",""
"servier.nl","https://servier.nl","https://servier.nl/app/themes/servier-oncology/resources/images/logo.svg","OK",""
"kia-ebner-baienfurt.de","https://kia-ebner-baienfurt.de","https://www.kia-ebner-baienfurt.de/etc.clientlibs/settings/wcm/designs/eut/clientlib/resources/rbr/logo_kia_white-rbr.png","OK",""
"pepsico.com.pk","","","UNREADABLE",""
"infiniti-azerbaijan.com","https://infiniti-azerbaijan.com","https://libs-europe.infiniti-cdn.net/etc/designs/infiniti_next_v4/25.10.30.NISSAN-9/common-assets/img/logo/infiniti-logo_mobile.svg","OK",""
"sephora.pt","","","UNREADABLE",""
"habitatvietnam.org","https://habitatvietnam.org","https://habitatvietnam.org/wp-content/uploads/2016/07/logo-blanco-vietnam.png","OK",""
"veka.bg","https://veka.bg","https://vekaprod-media.e-spirit.cloud/5c177b87-3704-4f06-98b8-517fd38011bf/editorial_media/local_logos/pwa_logos/aPP-icon-veka-diamond_512.png","OK",""
"gjw-sachsen.de","https://gjw-sachsen.de","https://www.gjw-sachsen.de/typo3conf/ext/befg_gjw_provider/Resources/Public/Graphics/new/logo_s.svg","OK",""
"abc-autoglas.de","https://abc-autoglas.de","https://www.abc-autoglas.de/favicon.ico","OK",""
"wwf.org.nz","","","UNREADABLE",""
"subwayburbank.com","https://subwayburbank.com","https://lh3.googleusercontent.com/CwxLIXhXiVyVt9MtTy8RzY033ohu8rlM9Zh_4pGxDoQi0Wt8xCX3wx0ppedx2oaVq3T0hZxB0eYdyKu1pvtrrG5ckN3mBesRXNSN6mMBSg","OK",""
"bauermedia.no","https://bauermedia.no","https://bauermedia.no/wp-content/uploads/2023/12/cropped-BMG_Audio_F_pos_KV_flat_mint_RGB-192x192.png","OK",""
"soventix.cl","","","UNREADABLE",""
"wingarc.com.au","https://wingarc.com.au","https://wingarc.com.au/wp-content/uploads/2018/09/WingArcLogoStd.png","OK",""
"aquatherm-belux.be","https://aquatherm-belux.be","https://www.aquatherm-belux.be/apple-touch-icon.png","OK",""
"dmcihomes.jp","https://dmcihomes.jp","https://www.dmcihomes.jp/assets/logo-8b1df2295df40dfbf3c2c0ef559d714ce271be139b0c4183d9fe332a84ea8869.png","OK",""
"nordicpharma.de","https://nordicpharma.de","https://www.nordicpharma.de/wp-content/uploads/sites/10/2022/08/Logo-Nordic-Pharma-yt.png","OK",""
"bcurelaser.co.il","https://bcurelaser.co.il","https://bcurelaser.co.il/wp-content/uploads/logo-_1_-e1702480012351-100x100.png","OK",""
"toyotayatubodrum.com.tr","https://toyotayatubodrum.com.tr","https://www.toyotayatubodrum.com.tr/Assets/img/logo.png","OK",""
"bimeda.ie","https://bimeda.ie","https://www.bimeda.ie/templates/g5_hydrogen/custom/images/apple-touch-icon.png","OK",""
"menicon.sg","https://menicon.sg","https://www.menicon.sg/hubfs/menicon_logo_color_favicon.png","OK",""
"edenred.pl","https://edenred.pl","https://edenred.pl/themes/custom/edenred/logo.png","OK",""
"aamcogreensburgpa.com","","","UNREADABLE",""
"reedglobal.com.mt","https://reedglobal.com.mt","https://www.reedglobal.com.mt/assets/logo.svg","OK",""
"einhell.co.uk","https://einhell.co.uk","https://www.einhell.co.uk/_assets/369fecbaddba51f6af024f761a766400/Assets/img/logo.png","OK",""
"remax.fi","https://remax.fi","https://remax.fi/wp-content/uploads/2022/03/footer-logo.svg","OK",""
"bakertilly.mu","https://bakertilly.mu","https://www.bakertilly.mu/assets/images/logo.svg","OK",""
"overheaddooraz.com","https://overheaddooraz.com","https://overheaddooraz.com/wp-content/themes/mbn/assets/images/ohd-Azlogo-white.svg","OK",""
"mazda-bielskobiala-autogazda.pl","https://mazda-bielskobiala-autogazda.pl","https://uploads.mazdalh.eu/uploads/sites/121435/www.mazda-bielskobiala-autogazda.pl-logonormal.png","OK",""
"stockco.co.nz","https://stockco.co.nz","https://stockco.co.nz/wp-content/themes/stockco/images/stockco-logo-1.png","OK",""
"decathlon.com.kh","https://decathlon.com.kh","https://contents.mediadecathlon.com/s1069013/k$10866d2297acbeec9a8aac5976870392/apacc%20vp%20favicon.png","OK",""
